gene	healthy_bm	skin_only	bm_involvement	logFC.bm_involvement.healthy_bm	logFC.bm_involvement.skin_only	pval
CAMK4	0.0399807388331646	0.0323302295081918	0.114668812549834	0.0746880737166694	0.0823385830416422	0.43368330373587
TBC1D23	0.113154788206514	0.237688499778921	0.187823755061055	0.0746689668545409	-0.0498647447178661	0.266504196062798
SAP30L	0.106816867594002	0.159243251738616	0.181457147785641	0.074640280191639	0.022213896047025	0.924069838530072
APPBP2	0.084893569513001	0.181981559093576	0.159506910952878	0.0746133414398768	-0.0224746481406978	0.552602941517196
ELOF1	0.214201301070729	0.337815558131185	0.288803403024294	0.0746021019535654	-0.0490121551068912	0.469569042067783
FBXO46	0	0.117478807283666	0.0745555654240833	0.0745555654240833	-0.042923241859583	0.185770075746433
ADIPOR2	0.126252533343898	0.267464514810632	0.200689812900744	0.074437279556846	-0.0667747019098876	0.59320434143024
ZBTB40	0.0403437043665728	0.149503565157224	0.114746353407216	0.0744026490406433	-0.034757211750008	0.357064608765925
CACNA2D3	0	0.0987625541844578	0.0743614576545798	0.0743614576545798	-0.0244010965298781	0.136939310359563
PNP	0.229416159996308	0.370468757172603	0.303719468970499	0.0743033089741911	-0.0667492882021034	0.374320363801581
C1orf56	0.0289138014825925	0.0861431841217711	0.103138291962102	0.0742244904795091	0.0169951078403305	0.424322718699401
CPNE3	0.923793451887839	0.94864897737084	0.998011276088465	0.0742178242006258	0.0493622987176247	0.935592257536533
ERN1	0.632390417389437	0.661434130807328	0.7065596755825	0.0741692581930632	0.0451255447751721	0.757774693073418
TAF15	0.752719514046479	0.877794998754841	0.826855584300845	0.0741360702543664	-0.0509394144539962	0.894938057396616
ZNF490	0.0344647471102142	0.125051143633828	0.10857010084978	0.0741053537395663	-0.0164810427840472	0.43368330373587
SLC47A1	0	0.0239012438533939	0.0740787504140643	0.0740787504140643	0.0501775065606705	0.136939310359563
TRIM25	0.108151320801628	0.392963391951162	0.18222897618327	0.0740776553816426	-0.210734415767892	0.970201832267442
NMT2	0.0277063665358707	0.0103957495060575	0.101656974126128	0.0739506075902568	0.09126122462007	0.414569762852639
FIZ1	0.0377954181794491	0.0338744823140159	0.111733100889127	0.0739376827096778	0.077858618575111	0.378891851449743
C17orf80	0.110278534269793	0.148409896281375	0.184139183618799	0.0738606493490059	0.0357292873374246	0.481641239808185
RNF135	0.0528778880648372	0.0722342080059312	0.126736243445644	0.0738583553808069	0.0545020354397129	0.323737312475021
CLDN23	0	0.101887899378113	0.0738172579088586	0.0738172579088586	-0.0280706414692541	0.185770075746433
DCAF16	0.194609110913706	0.24725847212677	0.268397940033853	0.0737888291201473	0.0211394679070824	0.552602941517196
KCNAB1	0	0.0195981414691003	0.0737535765719332	0.0737535765719332	0.054155435102833	0.185770075746433
SAC3D1	0.0850676567292207	0.159816850654196	0.158803450985593	0.0737357942563728	-0.00101339966860264	0.339506320017837
LSM12	0.334180116343962	0.509311282477412	0.407913499023133	0.0737333826791713	-0.101397783454279	0.999178101061504
PER3	0.0246794030871909	0.0283612171643931	0.0983941852277308	0.0737147821405399	0.0700329680633378	0.315275869347615
TBCK	0.0179041184362198	0.208484415451702	0.0915946273902051	0.0736905089539853	-0.116889788061497	0.646612739763311
APOL2	0.0356397513510645	0.0585218952871589	0.10928030307183	0.0736405517207659	0.0507584077846715	0.184661885656277
INTS12	0.0681609130291524	0.215996410908298	0.141728645251035	0.0735677322218829	-0.0742677656572626	0.374407874439886
EPAS1	0	0	0.0734670548584859	0.0734670548584859	0.0734670548584859	0.185770075746433
CD3EAP	0.0657720722757314	0.225326883590323	0.139224421111127	0.0734523488353955	-0.0861024624791963	0.113023139932252
CAMK2N2	0	0	0.0734364315833285	0.0734364315833285	0.0734364315833285	0.136939310359563
CCDC127	0.0356397513510645	0.153585855328756	0.109054630943733	0.0734148795926684	-0.044531224385023	0.185770075746433
GLT1D1	0.153868438506474	0.245320434769222	0.227280114477729	0.0734116759712548	-0.0180403202914933	0.232276086818218
TSR3	0.329145139431266	0.213074772310985	0.402494150103394	0.0733490106721275	0.189419377792408	0.315275869347615
FAM177B	0	0.0463685659873613	0.0733047241611678	0.0733047241611678	0.0269361581738065	0.400764204829312
CDCA7	0.0944160260456154	0.254628643707055	0.167704362955993	0.0732883369103771	-0.0869242807510621	0.563480839362153
FDXACB1	0	0.0430676866139563	0.0732757532662874	0.0732757532662874	0.0302080666523311	0.136939310359563
FAM114A2	0.189932977767854	0.291172410607637	0.263168785878752	0.0732358081108982	-0.0280036247288854	0.239732247328213
UBFD1	0.11384378153953	0.270978970604003	0.187073402797965	0.0732296212584352	-0.0839055678060386	0.663257968791432
DHX33	0.0468000235048602	0.136638580681313	0.120026255880678	0.0732262323758176	-0.0166123248006351	0.321544240227279
PDXK	0.130578906231781	0.271867726136188	0.203793558953041	0.0732146527212595	-0.0680741671831477	0.442385282191919
ARL17B	0.076673143319942	0.129158575414877	0.149802058274519	0.073128914954577	0.0206434828596424	0.282232346481698
RBAK-RBAKDN	0.108658644261605	0.120001544462541	0.181783654505668	0.0731250102440636	0.0617821100431278	0.182985269336349
DNASE1	0.0245121447252453	0.105861195413335	0.0976354095013531	0.0731232647761078	-0.00822578591198142	0.315275869347615
DRC3	0	0.0262955642309435	0.0731164138521937	0.0731164138521937	0.0468208496212502	0.136939310359563
OCA2	0	0	0.0730390847067229	0.0730390847067229	0.0730390847067229	0.136939310359563
AP1AR	0.109741541732944	0.274076504890541	0.182757124583312	0.0730155828503682	-0.091319380307229	0.360792146404273
TMEM125	0	0	0.0729598136524316	0.0729598136524316	0.0729598136524316	0.136939310359563
PSMB9	0.831854889778619	1.08980976770083	0.904812678067348	0.0729577882887288	-0.184997089633481	0.192988862914535
ZNF85	0.0587500309549757	0.13354572279109	0.131588088033959	0.0728380570789837	-0.00195763475713048	0.310969668742114
PEMT	0.0299671616689125	0.0589212628317252	0.102772700500407	0.0728055388314941	0.0438514376686813	0.321544240227279
NFKB1	0.407168475620912	0.573052474906824	0.479973543261377	0.0728050676404643	-0.0930789316454474	0.481712907127496
C12orf66	0.0230746861937741	0.0641369302584442	0.0957322436206627	0.0726575574268886	0.0315953133622184	0.563480839362153
ATRAID	0.757465055096701	0.720227564091647	0.830098620896549	0.0726335657998483	0.109871056804902	0.30718583344903
STAM	0.134805817945038	0.159943664474001	0.207436072665749	0.0726302547207108	0.0474924081917487	0.585969543900932
NBPF11	0.0175924071632701	0.0965522597942897	0.0901983281099018	0.0726059209466318	-0.00635393168438791	0.563480839362153
SRSF1	0.351349265841787	0.529061935054899	0.423917469079741	0.0725682032379536	-0.105144465975159	0.511320692364024
APAF1	0.143724550583224	0.363373615757273	0.216292026284358	0.0725674757011348	-0.147081589472915	0.617899887705071
NFYC	0.176009033318359	0.358993675650825	0.248567038158714	0.072558004840355	-0.110426637492111	0.478144973286831
NDUFAF1	0.100480504801064	0.147096861732893	0.172987041918456	0.0725065371173922	0.025890180185563	0.346311450528212
PNMA1	0	0.0301921853636132	0.0724720809904504	0.0724720809904504	0.0422798956268371	0.185770075746433
ZNF669	0.0344332406213309	0.103774447713848	0.106890926327013	0.0724576857056818	0.00311647861316455	0.616675240416102
FRMD4B	0.0660591125390566	0.151914652121964	0.138412356931162	0.0723532443921058	-0.013502295190802	0.878148299294752
TDP1	0.0828641452658214	0.182925770211803	0.155166793450909	0.0723026481850875	-0.0277589767608944	0.663267220145459
SGPL1	0.0246794030871909	0.164917545452179	0.0969724856469748	0.0722930825597839	-0.0679450598052043	0.184661885656277
CCDC58	0.0620822389052217	0.139012949457807	0.134367767866061	0.0722855289608395	-0.00464518159174604	0.321544240227279
NMRK1	0.0669979895243216	0.233106323092545	0.139245353615683	0.0722473640913614	-0.0938609694768618	0.247462698799309
TULP3	0	0.0529545218145391	0.0722460066728336	0.0722460066728336	0.0192914848582945	0.136939310359563
AIFM2	0	0.00799688155505046	0.0721934331247841	0.0721934331247841	0.0641965515697336	0.136939310359563
SGF29	0.111548656302301	0.126944539751294	0.183738275456345	0.0721896191540432	0.0567937357050505	0.481712907127496
GSTM4	0.0230746861937741	0.0434610318130507	0.0952429260860489	0.0721682398922748	0.0517818942729982	0.180920711855719
PTPRG	0	0	0.0721446986195028	0.0721446986195028	0.0721446986195028	0.185770075746433
ETAA1	0.0792882952285627	0.166136211682913	0.151408074417776	0.0721197791892133	-0.0147281372651369	0.43580020984586
MCRIP2	0.168585320015981	0.0586200450267777	0.240665007713654	0.0720796876976735	0.182044962686876	0.305651295355112
GPR89A	0.0673705876253595	0.0909743516866843	0.139438967571406	0.0720683799460464	0.0484646158847216	0.195230576834453
CACHD1	0	0.00867572328237181	0.0720521371609648	0.0720521371609648	0.063376413878593	0.136939310359563
CPTP	0.0264397042840361	0.0570041924075992	0.0984467003191008	0.0720069960350647	0.0414425079115016	0.184661885656277
AGBL3	0.017793512320767	0.0172942048883604	0.0897229983480802	0.0719294860273132	0.0724287934597198	0.30195379213648
ZBED3	0.0938563241811787	0.123787259759527	0.16578521352928	0.0719288893481012	0.0419979537697526	0.526498186417934
HELQ	0.102724514733424	0.109900785231203	0.174640796751034	0.07191628201761	0.0647400115198314	0.481712907127496
CCDC15	0	0.0284185286369932	0.0718961125808606	0.0718961125808606	0.0434775839438674	0.395495954959256
CD79B	0.107286291121818	0.131795492686666	0.179179786683732	0.0718934955619136	0.0473842939970662	0.241721088496537
CYC1	0.514088819673021	0.709006330569573	0.585981121098544	0.0718923014255227	-0.123025209471029	0.928420826142126
RFT1	0.0658265720415041	0.13787441402013	0.137716945559506	0.0718903735180014	-0.000157468460624699	0.165905637292775
ZNF174	0	0.040702074422668	0.0718485893142928	0.0718485893142928	0.0311465148916249	0.583118173763443
PAIP2B	0.135869253273016	0.0667710314470117	0.207668505999862	0.0717992527268462	0.140897474552851	0.481712907127496
USP48	0.637724401799273	0.710315229158175	0.709519602639629	0.0717952008403554	-0.000795626518545922	0.563480839362153
AP5M1	0.10801177878286	0.334948114015212	0.179778819487173	0.0717670407043127	-0.155169294528039	0.216259129210305
DIS3L2	0.0971561739401114	0.181640225078251	0.168911172953153	0.0717549990130414	-0.0127290521250979	0.302874883409294
MIEF1	0.191099034882988	0.240349724046054	0.262836751327133	0.0717377164441451	0.0224870272810784	0.505639977561912
ABRAXAS2	0.120105238965661	0.18456925377717	0.191819910895721	0.0717146719300603	0.00725065711855102	0.414569762852639
ARL5B	0.195669825164361	0.251976312878649	0.267366482529267	0.0716966573649059	0.0153901696506177	0.241721088496537
ARRDC5	0.0297070681091617	0.0936302676812089	0.101396217341772	0.07168914923261	0.00776594966056278	0.238183842925069
PDIA5	0.10315906968852	0.23322306501263	0.174828934945695	0.071669865257175	-0.0583941300669353	0.45258650987537
RAI1	0.0606945585900396	0.139885426719871	0.132325737594325	0.0716311790042858	-0.00755968912554511	0.537090353976189
PI4K2B	0.106587990827741	0.18145963521413	0.178190332537394	0.0716023417096526	-0.00326930267673653	0.758016722251676
LRRC37B	0.0279716991081421	0.116929419633901	0.0995431008922988	0.0715714017841567	-0.0173863187416026	0.917251044305678
NAT10	0.177609150481058	0.386271736839707	0.249146950516498	0.0715378000354398	-0.137124786323209	0.609401646307068
HLA-DOA	0.284760295357627	0.514338010151628	0.356259968016008	0.0714996726583804	-0.15807804213562	0.967767343557863
SLC30A6	0.0166397283005639	0.113239974230678	0.0880200445455561	0.0713803162449922	-0.0252199296851223	0.230967767398414
LYL1	0.198966594623701	0.213331959840891	0.270284771918541	0.0713181772948397	0.0569528120776497	0.481712907127496
ZFP30	0.0515963417352468	0.110256078953309	0.122908648096775	0.0713123063615279	0.0126525691434659	0.414569762852639
FCN1	0	0.0867917540368007	0.07130164073798	0.07130164073798	-0.0154901132988208	0.745354039505862
PPIG	1.09627054926919	1.03028039957504	1.16757001778222	0.0712994685130302	0.137289618207184	0.764250673201613
PHF7	0.0992810246422888	0.080406346339221	0.170460892928546	0.0711798682862571	0.0900545465893249	0.434864003220727
ALG11	0.0686714974862503	0.136823027782824	0.13977687043803	0.0711053729517799	0.0029538426552064	0.579329498638024
TMEM189	0.0266724671469614	0.112437141994032	0.0976974872415479	0.0710250200945865	-0.0147396547524846	0.418936362404969
SOCS5	0	0.154643835898641	0.0709839622856314	0.0709839622856314	-0.08365987361301	0.414569762852639
CA11	0.0351214663753641	0.0404308637349392	0.106095575613342	0.0709741092379783	0.0656647118784032	0.499519330176892
SEC31B	0	0.0907053650295102	0.0709153070993921	0.0709153070993921	-0.0197900579301181	0.185770075746433
ARFGAP2	0.184449684923307	0.350005790595385	0.255337054444276	0.0708873695209691	-0.0946687361511093	0.315275869347615
ZNF189	0	0.146674927519029	0.0708848441998569	0.0708848441998569	-0.0757900833191724	0.389967418907446
GTPBP1	0.0166397283005639	0.101416787135368	0.0874599873740518	0.0708202590734879	-0.0139567997613165	0.22743001002724
JMJD8	0.136104920362552	0.125212787875862	0.206917970538725	0.070813050176173	0.0817051826628628	0.607591455357729
ETHE1	0.135005678994068	0.211790722638997	0.205753451718424	0.070747772724356	-0.00603727092057313	0.28349293529696
C19orf25	0.238295113629231	0.254350995113086	0.309003181752833	0.0707080681236021	0.0546521866397474	0.241279226277835
PKIG	0.104579373155155	0.203983453698998	0.175223055959989	0.0706436828048333	-0.0287603977390096	0.481712907127496
MAP1LC3B	0.815774423264937	0.928057167992826	0.886354895388593	0.0705804721236565	-0.0417022726042333	0.431712416205561
GRK3	0.168850424137843	0.372863544198725	0.23942982743827	0.0705794033004269	-0.133433716760455	0.924069838530072
GUCY2D	0	0.0818295107930886	0.0704869614451616	0.0704869614451616	-0.011342549347927	0.589058331760988
VMP1	0.314826354113008	0.518889866797827	0.385264086826594	0.0704377327135864	-0.133625779971233	0.442385282191919
TRIM68	0	0.0751978798797383	0.0704356032618371	0.0704356032618371	-0.0047622766179012	0.414569762852639
TRAF6	0.136167431503424	0.154307521958788	0.206562258341362	0.0703948268379378	0.0522547363825746	0.473892325083255
EFNA4	0.0555862686295539	0.0552000277565462	0.125975234638408	0.0703889660088538	0.0707752068818614	0.247462698799309
OGFOD2	0	0.0724153068044003	0.0703545578591027	0.0703545578591027	-0.00206074894529755	0.136939310359563
CGGBP1	0.524698766419286	0.666114697420847	0.595002262652947	0.0703034962336611	-0.0711124347679001	0.646612739763311
HEG1	0.0330338542094226	0.0698794571923597	0.1033287784424	0.0702949242329771	0.03344932125004	0.337488969354177
CCDC107	0.264403456859036	0.587868287601111	0.334669964468129	0.0702665076090929	-0.253198323132983	0.247462698799309
DNAJC18	0	0.0729275458420846	0.0702561917537235	0.0702561917537235	-0.00267135408836111	0.60790600977539
TSPAN15	0	0.0149831053492228	0.0702509751424629	0.0702509751424629	0.0552678697932401	0.136939310359563
STX18	0.268755928484039	0.525509107528005	0.338931736694071	0.070175808210032	-0.186577370833935	0.563480839362153
HINT3	0.0266724671469614	0.166744899605272	0.0967111487387108	0.0700386815917494	-0.0700337508665609	0.481712907127496
ZC3HC1	0	0.0171027060337904	0.0700012869639488	0.0700012869639488	0.0528985809301584	0.185770075746433
RAB5B	0.261483567768944	0.318089214016125	0.331476495112359	0.0699929273434155	0.0133872810962343	0.548262873366276
TNRC6B	0.989482217088934	1.13019750046033	1.05942005663445	0.0699378395455136	-0.0707774438258806	0.896771801785545
ANO4	0	0.00863267679545317	0.0699255365757677	0.0699255365757677	0.0612928597803145	0.247462698799309
NKAPL	0	0.0217806298815952	0.0699131204258272	0.0699131204258272	0.0481324905442319	0.136939310359563
SMIM27	0.113234912789109	0.20564334654208	0.183130531964164	0.0698956191750544	-0.0225128145779166	0.321544240227279
C11orf68	0.0914558977353891	0.0836399121443273	0.161337593177823	0.0698816954424339	0.0776976810334957	0.216259129210305
LIAS	0.107660397087075	0.103623163828229	0.177528381621997	0.0698679845349221	0.0739052177937676	0.179904470566314
LILRA2	0.0646182882555283	0.10714543656717	0.13448408996781	0.0698658017122818	0.0273386534006398	0.321544240227279
TPP2	0.394523318323014	0.37988028433056	0.464315709308569	0.069792390985555	0.0844354249780083	0.369515492089921
NEK4	0	0.111834754697832	0.0697880554712428	0.0697880554712428	-0.0420466992265894	0.136939310359563
ZNF528	0.020360319220824	0.114401530311038	0.0901471096406879	0.0697867904198639	-0.0242544206703505	0.481712907127496
PID1	0	0.0162475340811539	0.069744098852173	0.069744098852173	0.0534965647710192	0.136939310359563
FRAT1	0	0.137903951614373	0.0697296887039675	0.0697296887039675	-0.0681742629104059	0.714264763386441
FAM174A	0	0.0630383507876818	0.0697240462753456	0.0697240462753456	0.00668569548766379	0.136939310359563
PROCR	0	0.0406027586471782	0.0697066591306874	0.0697066591306874	0.0291039004835092	0.185770075746433
SUCO	0.276787511009302	0.377090434783421	0.346434577754692	0.0696470667453901	-0.0306558570287289	0.90775886087066
MTFR1L	0.0886963256694178	0.0706391294628689	0.158316278910627	0.0696199532412092	0.0876771494477581	0.442385282191919
HELZ	0.376511787754584	0.556333837812002	0.446105362526379	0.0695935747717955	-0.110228475285623	0.390527184021118
FAM104A	0.078275705348671	0.140985264645765	0.147861959687499	0.0695862543388279	0.00687669504173416	0.362839437509372
ZC3H10	0	0.0492054043650899	0.0695799553898955	0.0695799553898955	0.0203745510248056	0.185770075746433
GADD45G	0.0599736852559039	0.026234683595663	0.12954569311882	0.0695720078629163	0.103311009523157	0.481204131474794
MFSD14C	0.35328612858255	0.470101529989069	0.422839080028361	0.0695529514458103	-0.0472624499607082	0.442385282191919
DLAT	0.0834924279916376	0.205486975888524	0.153020062432899	0.0695276344412616	-0.052466913455625	0.715212071481684
ZNF514	0.0230723356838504	0.07886806034679	0.0925341224395882	0.0694617867557377	0.0136660620927982	0.234482557627998
ZNF780A	0.0577742511539316	0.0494862917714233	0.127204690689622	0.0694304395356906	0.0777183989181989	0.247462698799309
MMP11	0.0587500309549757	0.0543045754726498	0.128118980729739	0.0693689497747638	0.0738144052570896	0.40524273335478
PRMT6	0.0344647471102142	0.157720114948782	0.103828854975435	0.0693641078652207	-0.0538912599733474	0.321544240227279
ENTR1	0.0681209932105035	0.172068069093344	0.137446357315924	0.0693253641054208	-0.0346217117774193	0.316275760741624
ABT1	0.181734732111087	0.480422198234891	0.251030469082087	0.0692957369710002	-0.229391729152804	0.362678629539893
TTLL3	0.0620583866309984	0.195221824709863	0.13132710974774	0.0692687231167419	-0.0638947149621227	0.607115201692538
INTS13	0.0746566132023489	0.104455961478632	0.143920649350289	0.0692640361479405	0.0394646878716569	0.315275869347615
DZIP3	0.0347163940533902	0.116493250013393	0.103935989785726	0.0692195957323354	-0.0125572602276673	0.139093814634652
AMDHD2	0.111685606112871	0.103295071634401	0.18087701500809	0.0691914088952184	0.0775819433736886	0.230764412977928
C2orf92	0	0.0317645658057953	0.0691330627565663	0.0691330627565663	0.037368496950771	0.185770075746433
ST6GALNAC4	0.462282133166481	0.566890541661214	0.531392711952006	0.0691105787855253	-0.035497829709208	0.327656542001738
ZNF226	0.15136870104901	0.256840897987395	0.220466242930556	0.069097541881546	-0.0363746550568398	0.355722002680052
FTSJ3	0.159225038418359	0.246452268543176	0.228288489656836	0.0690634512384776	-0.0181637788863394	0.596051237846825
PGBD2	0	0.053256106228055	0.0689085954067719	0.0689085954067719	0.0156524891787169	0.511507463386207
ANKRD42	0.0330338542094226	0.0406906883397283	0.101867689750469	0.0688338355410463	0.0611770014107407	0.241721088496537
ADAT2	0.0627216432776581	0.0777719594467272	0.131550193214236	0.0688285499365777	0.0537782337675086	0.315275869347615
ALG1L	0	0	0.068809163844287	0.068809163844287	0.068809163844287	0.185770075746433
TULP4	0.16519734305773	0.271601459058115	0.233997517608626	0.0688001745508968	-0.0376039414494888	0.60084204134213
PAK4	0	0.0586931216707108	0.0687271329356474	0.0687271329356474	0.0100340112649366	0.414569762852639
KIAA2026	0.242901780418294	0.326415728910138	0.311579587070236	0.0686778066519416	-0.0148361418399027	0.97639770172556
MNT	0.0638766767019592	0.175917042712282	0.13252832717794	0.0686516504759809	-0.0433887155343416	0.563480839362153
CBWD1	0.0774511693666825	0.146115018013275	0.146098788083678	0.0686476187169957	-1.62299295971002e-05	0.314322377072371
PPM1F	0.029508242043374	0.183235582704668	0.098117250129157	0.068609008085783	-0.0851183325755108	0.658254393116756
LENG1	0.238624473691092	0.220319607796006	0.307214741415951	0.068590267724859	0.0868951336199452	0.307117024151507
TPRA1	0.0245121447252453	0.0682177340327037	0.0930225885900386	0.0685104438647933	0.0248048545573348	0.329559614254183
RBAK	0.0479985607820595	0.212364310325534	0.116485428043673	0.0684868672616136	-0.0958788822818608	0.74248935888008
TOR1AIP2	0.312286456370429	0.408921256200335	0.380759446598948	0.0684729902285192	-0.0281618096013872	0.986194730187062
PROSER1	0.109349087260512	0.225616669846173	0.177800917672676	0.0684518304121634	-0.0478157521734975	0.362839437509372
TOX4	0.47095122249175	0.723295365641114	0.539363673205559	0.0684124507138087	-0.183931692435555	0.610404521520454
ATXN1	0.0731808005548449	0.140641454733501	0.141537064162307	0.0683562636074625	0.000895609428806565	0.45122852732781
SLC16A7	0.144550189740208	0.264197102867142	0.212888377474796	0.0683381877345883	-0.0513087253923457	0.563480839362153
DCAF17	0.0692287704535602	0.144018352371093	0.137565234932963	0.0683364644794032	-0.0064531174381299	0.337426316766458
TSPAN14	0.054894973468465	0.099666764873204	0.12318464981705	0.0682896763485846	0.0235178849438456	0.322337738859678
FAM98A	0.101578017527428	0.218409390960123	0.169783472930736	0.0682054554033075	-0.0486259180293875	0.170772755904456
WBP2	0.121718001602181	0.292202441516484	0.18989916048484	0.0681811588826589	-0.102303281031644	0.375747913169082
CHEK2	0.0350834017164227	0.0512664446030035	0.103246848897774	0.0681634471813509	0.0519804042947701	0.552602941517196
TMEM150A	0.0230746861937741	0.0406056857332778	0.09121292089664	0.0681382347028659	0.0506072351633622	0.180920711855719
DTWD2	0.020360319220824	0.0954647678598586	0.0884437404844343	0.0680834212636103	-0.00702102737542422	0.30195379213648
PLAAT4	0.0893981234992052	0.0908758692493667	0.157474782000353	0.0680766585011478	0.0665989127509863	0.459758054134301
TLE3	0.297971177757742	0.545876721005106	0.365989503992	0.0680183262342581	-0.179887217013106	0.839635429929926
AP4M1	0.0424729154079579	0.122423773277414	0.11044379923961	0.0679708838316522	-0.0119799740378036	0.557777136386164
MPDU1	0.145313866794291	0.177684745978745	0.213262426672319	0.0679485598780283	0.0355776806935735	0.563480839362153
COX11	0.162895208830455	0.241109805016755	0.230810773778176	0.0679155649477204	-0.0102990312385794	0.481712907127496
METTL3	0.123105510738031	0.170579985253868	0.190952453068329	0.0678469423302985	0.0203724678144608	0.481712907127496
IFIT3	0	0.0456849513910116	0.0677111560700039	0.0677111560700039	0.0220262046789923	0.247462698799309
TMEM251	0.065346496444235	0.126436652061021	0.133046187434354	0.0676996909901188	0.00660953537333281	0.368586995716213
PDCL3	0.330631383275041	0.367650954701992	0.398307659190145	0.0676762759151045	0.0306567044881532	0.291803687525518
LZTS2	0	0.0225423222499327	0.0676686788602076	0.0676686788602076	0.0451263566102749	0.185770075746433
STX5	0.164925618511593	0.326687973828167	0.232579994572014	0.0676543760604215	-0.0941079792561525	0.489720688821918
BTBD19	0	0.011859917510587	0.0676536142912708	0.0676536142912708	0.0557936967806838	0.409948387482047
ZFAND1	0.156384880835008	0.162929329024411	0.22401850790762	0.0676336270726113	0.0610891788832087	0.548345898883267
MMUT	0.0342321354638339	0.141623808785744	0.101859342181397	0.0676272067175627	-0.0397644666043475	0.686947996116626
XPNPEP1	0.215555690852106	0.386818011541322	0.28317742780744	0.0676217369553345	-0.103640583733882	0.621256489336323
PIGU	0.017793512320767	0.0663058765914594	0.0853962413601414	0.0676027290393744	0.019090364768682	0.778123247829679
TSTD3	0.017793512320767	0.0714242449243421	0.0853769769428045	0.0675834646220374	0.0139527320184624	0.307117024151507
NR2C2AP	0.0573369859502508	0.0891633758707676	0.124904594031577	0.0675676080813259	0.0357412181608092	0.194664904664397
TIAM2	0	0.0744282511960193	0.0675605072436128	0.0675605072436128	-0.00686774395240651	0.185770075746433
IFT122	0	0.0568005638630945	0.0675596902168294	0.0675596902168294	0.0107591263537349	0.487319693682283
ZNF808	0.0230746861937741	0.113004749605601	0.0905979691025805	0.0675232829088064	-0.0224067805030201	1
TMED4	0.58106503912963	0.715820053120085	0.648583042225451	0.0675180030958216	-0.0672370108946334	0.563480839362153
MED21	0.124780936544219	0.140453866795273	0.192206229614256	0.0674252930700373	0.0517523628189837	0.321544240227279
ATG13	0.298641610846004	0.338771154746916	0.366066359775236	0.0674247489292327	0.0272952050283203	0.882869728567968
MRPL4	0.358009779077642	0.417871774944125	0.42542060844064	0.0674108293629975	0.00754883349651508	0.209241322959048
SUGP2	0.414020374492775	0.514297223505311	0.48142300889453	0.067402634401755	-0.0328742146107809	0.938088119459044
DSN1	0.0934840194676333	0.259661772172056	0.160827820867045	0.0673438013994117	-0.0988339513050113	0.563480839362153
ASH2L	0.156786055059719	0.411240312742543	0.224112575968203	0.0673265209084837	-0.18712773677434	0.481712907127496
ABCC5	0.0588809631515049	0.0981841839509173	0.126203465638567	0.0673225024870623	0.0280192816876499	0.712181038515472
ASCC2	0.263675364894242	0.292128578019178	0.33098756778218	0.0673122028879389	0.0388589897630027	0.321544240227279
NFIA	0	0.0817391335561759	0.0672781289672706	0.0672781289672706	-0.0144610045889053	0.136939310359563
HABP4	0	0	0.0672501830359667	0.0672501830359667	0.0672501830359667	0.185770075746433
CCDC191	0.0267532183938732	0.102658900018174	0.0938655747011477	0.0671123563072745	-0.00879332531702597	0.894656024748858
TOX2	0.0588941065418791	0.078335182423227	0.126005876803488	0.067111770261609	0.047670694380261	0.322337738859678
PDCL	0.154353871983859	0.15079849871976	0.221407077131546	0.067053205147687	0.0706085784117863	0.315275869347615
ZNF577	0	0.0480108975356586	0.067030828826769	0.067030828826769	0.0190199312911105	0.409948387482047
SF3A2	0.158463362553146	0.242494635582842	0.225462186638309	0.0669988240851628	-0.0170324489445333	0.140007717027231
IFT46	0	0.0496832086119679	0.0669822728780474	0.0669822728780474	0.0172990642660795	0.389967418907446
TCEA3	0	0.0245275468580938	0.0669291142946687	0.0669291142946687	0.0424015674365749	0.247462698799309
INO80B	0.0289138014825925	0.044662533817951	0.0958155774953462	0.0669017760127537	0.0511530436773952	0.402202332530215
TMEM259	0.498321811345239	0.525250089200712	0.565184788173536	0.0668629768282971	0.0399346989728239	0.519457274856943
TMEM184C	0.0513518702341523	0.119120853011836	0.118133238781709	0.0667813685475565	-0.000987614230127248	0.731529955955175
FSTL3	0	0	0.0667535060199479	0.0667535060199479	0.0667535060199479	0.185770075746433
DDB2	0.0175924071632701	0.0583707594388276	0.0843321630328099	0.0667397558695398	0.0259614035939823	0.671391919912027
ARHGAP10	0	0.0680650077429517	0.0667003947602901	0.0667003947602901	-0.00136461298266168	0.731529955955175
SNRK	0.107636112668699	0.137959706926326	0.174311387589718	0.0666752749210191	0.0363516806633926	0.764133377205161
FAM110A	0.0245121447252453	0.0407456052814314	0.091159327861301	0.0666471831360558	0.0504137225798697	0.424322718699401
GIMAP4	0	0.0763881877560261	0.0666372869833462	0.0666372869833462	-0.0097509007726799	0.321544240227279
AGTRAP	0.0684381132065164	0.0338039735186003	0.135061194785437	0.0666230815789205	0.101257221266837	0.192045406343897
HMGCS1	0.106439165632776	0.155932425032727	0.17299135398746	0.0665521883546847	0.0170589289547333	0.301340089503196
OGA	0.697827021102579	0.694275206618198	0.764356514463651	0.0665294933610717	0.0700813078454529	0.614234362029232
UTP20	0.104143206777619	0.214930052990017	0.170666731506475	0.0665235247288559	-0.0442633214835424	0.459630643831173
MXRA7	0.0680980721704298	0.153189963046448	0.134613589039562	0.0665155168691318	-0.0185763740068866	0.563480839362153
